,x,y,z
2482,-1453.7688959305626,-40.58366943535951,6824.9028836504
2483,-1456.2891575545416,-33.475911303206395,6824.404124992237
2484,-1458.8077108860055,-26.368113902307513,6823.897361001873
2485,-1461.324552970578,-19.260285570428053,6823.382592273764
2486,-1463.839680855889,-12.152434645375463,6822.85981941176
2487,-1466.353091591584,-5.044569464965894,6822.3290430290945
2488,-1468.864782229318,2.0633016329499116,6821.790263748391
2489,-1471.3747498227647,9.171170310520347,6821.243482201664
2490,-1473.88299142762,16.279028229896575,6820.688699030312
2491,-1476.389504101602,23.38686705323653,6820.125914885121
2492,-1478.8942849044624,30.494678442738053,6819.555130426262
2493,-1481.3973308979796,37.602454060613645,6818.97634632329
2494,-1483.8986391459675,44.71018556912387,6818.389563255144
2495,-1486.3982067142801,51.817864630580274,6817.79478191015
2496,-1488.89603067081,58.92548290735129,6817.192002986009
2497,-1491.3921080855016,66.03303206189288,6816.581227189811
2498,-1493.8864360303426,73.14050375672544,6815.962455238022
2499,-1496.3790115793743,80.2478896544658,6815.33568785649
2500,-1498.8698318086933,87.35518141783156,6814.70092578044
2501,-1501.3588937964541,94.46237070964462,6814.058169754479
2502,-1503.8461946228795,101.56944919286484,6813.407420532586
2503,-1506.3317313702514,108.67640853056447,6812.748678878119
2504,-1508.8155011229244,115.78324038596129,6812.081945563813
2505,-1511.2975009673246,122.88993642242279,6811.407221371775
2506,-1513.7777279919533,129.99648830346993,6810.724507093489
2507,-1516.2561792873964,137.10288769281007,6810.033803529806
2508,-1518.732851946318,144.20912625431217,6809.335111490955
2509,-1521.2077430634695,151.3151956520395,6808.628431796531
2510,-1523.6808497356924,158.4210875502537,6807.913765275503
2511,-1526.15216906192,165.5267936134194,6807.191112766205
2512,-1528.621698143188,172.63230550623595,6806.460475116342
2513,-1531.0894340826255,179.73761489361337,6805.721853182986
2514,-1533.5553739854681,186.8427134407049,6804.975247832571
2515,-1536.0195149590572,193.94759281291144,6804.2206599409
2516,-1538.4818541128432,201.05224467588465,6803.458090393139
2517,-1540.9423885583954,208.15666069556096,6802.687540083814
2518,-1543.4011154093948,215.26083253813565,6801.909009916817
2519,-1545.8580317816447,222.36475187009668,6801.1225008054
2520,-1548.3131347930716,229.46841035822777,6800.32801367217
2521,-1550.7664215637276,236.5717996696131,6799.525549449098
2522,-1553.2178892158015,243.6749114716701,6798.715109077511
2523,-1555.6675348736094,250.77773743212384,6797.896693508092
2524,-1558.115355663607,257.8802692190409,6797.070303700878
2525,-1560.5613487143912,264.982498500833,6796.235940625261
2526,-1563.0055111567003,272.0844169462607,6795.393605259989
2527,-1565.4478401234257,279.18601622446664,6794.543298593156
2528,-1567.8883327496046,286.2872880049506,6793.685021622212
2529,-1570.3269861724289,293.3882239576019,6792.818775353953
2530,-1572.763797531249,300.4888157527042,6791.944560804526
2531,-1575.1987639675742,307.5890550609392,6791.062378999423
2532,-1577.6318826250833,314.68893355341913,6790.172230973483
2533,-1580.0631506496168,321.78844290166217,6789.274117770889
2534,-1582.492565189189,328.8875747776252,6788.36804044517
2535,-1584.9201233939866,335.9863208537082,6787.454000059193
2536,-1587.3458224163737,343.08467280275784,6786.531997685171
2537,-1589.7696594109002,350.18262229810034,6785.602034404651
2538,-1592.1916315342946,357.2801610135166,6784.664111308523
2539,-1594.611735945475,364.3772806232755,6783.718229497013
2540,-1597.0299698055503,371.473972802137,6782.764390079685
2541,-1599.4463302778215,378.5702292253575,6781.802594175432
2542,-1601.860814527794,385.6660415687209,6780.832842912486
2543,-1604.2734197231669,392.76140150851563,6779.855137428407
2544,-1606.684143033846,399.856300721566,6778.869478870089
2545,-1609.0929816319451,406.95073088523685,6777.875868393751
2546,-1611.4999326917864,414.04468367743783,6776.874307164947
2547,-1613.9049933899119,421.13815077665515,6775.864796358549
2548,-1616.308160905076,428.2311238619283,6774.847337158762
2549,-1618.7094324182551,435.3235946128816,6773.821930759108
2550,-1621.1088051126499,442.41555470972844,6772.788578362437
2551,-1623.506276173687,449.5069958332757,6771.7472811809175
2552,-1625.901842789029,456.5979096649567,6770.6980404360365
2553,-1628.2955021485668,463.6882878868052,6769.640857358602
2554,-1630.6872514444306,470.77812218148966,6768.575733188736
2555,-1633.077087870991,477.8674042323165,6767.502669175878
2556,-1635.465008624861,484.95612572323375,6766.42166657878
2557,-1637.8510109049064,492.04427833886473,6765.332726665505
2558,-1640.2350919122373,499.131853764483,6764.23585071343
2559,-1642.6172488502198,506.2188436860443,6763.13104000924
2560,-1644.9974789244768,513.3052397901912,6762.018295848925
2561,-1647.37577934289,520.391033764258,6760.897619537788
2562,-1649.7521473156098,527.4762172963017,6759.769012390429
2563,-1652.1265800550484,534.5607820750784,6758.632475730756
2564,-1654.4990747758895,541.6447197900758,6757.488010891978
2565,-1656.8696286950901,548.7280221315174,6756.335619216602
2566,-1659.2382390318828,555.8106807903654,6755.175302056437
2567,-1661.6049030077847,562.8926874583556,6754.007060772587
2568,-1663.969617846591,569.9740338279703,6752.83089673545
2569,-1666.3323807743855,577.0547115924727,6751.64681132472
2570,-1668.6931890195406,584.1347124459099,6750.454805929381
2571,-1671.0520398127207,591.214028083118,6749.254881947712
2572,-1673.408930386892,598.2926501997536,6748.047040787275
2573,-1675.7638579773143,605.3705704922686,6746.831283864924
2574,-1678.1168198215514,612.4477806579466,6745.607612606793
2575,-1680.4678131594737,619.5242723949011,6744.376028448305
2576,-1682.816835233259,626.6000374020851,6743.136532834166
2577,-1685.1638832874023,633.67506737932,6741.889127218356
2578,-1687.5089545687094,640.7493540272721,6740.633813064141
2579,-1689.8520463263062,647.8228890474863,6739.370591844057
2580,-1692.1931558116412,654.8956641423885,6738.0994650399225
2581,-1694.532280278486,661.9676710152903,6736.820434142827
2582,-1696.8694169829462,669.0389013704221,6735.533500653127
2583,-1699.2045631834542,676.1093469129073,6734.238666080457
2584,-1701.537716140778,683.1789993487968,6732.9359319437135
2585,-1703.8688731180252,690.2478503850704,6731.625299771063
2586,-1706.1980313806419,697.3158917296433,6730.306771099938
2587,-1708.525188196425,704.3831150913977,6728.980347477028
2588,-1710.8503408355127,711.4495121801571,6727.64603045829
2589,-1713.1734865703975,718.5150747067212,6726.303821608937
2590,-1715.4946226759241,725.5797943828682,6724.953722503439
2591,-1717.8137464292947,732.6436629213589,6723.595734725525
2592,-1720.1308551100767,739.7066720359703,6722.229859868175
2593,-1722.4459460001958,746.7688134414701,6720.856099533619
2594,-1724.7590163839463,753.8300788536494,6719.474455333345
2595,-1727.070063547993,760.8904599893273,6718.084928888076
2596,-1729.379084781372,767.9499485663542,6716.687521827797
2597,-1731.6860773755018,775.0085363036451,6715.282235791724
2598,-1733.991038624174,782.0662149211532,6713.869072428321
2599,-1736.2939658235664,789.1229761399059,6712.448033395292
2600,-1738.594856272242,796.1788116820054,6711.019120359581
2601,-1740.8937072711506,803.2337132706339,6709.582334997368
2602,-1743.1905161236414,810.2876726300872,6708.137678994064
2603,-1745.485280135452,817.340681485749,6706.685154044316
2604,-1747.7779966147218,824.3927315641228,6705.224761852001
2605,-1750.0686628719911,831.4438145928378,6703.756504130226
2606,-1752.3572762202039,838.4939223006519,6702.280382601322
2607,-1754.643833974718,845.5430464174838,6700.796398996846
2608,-1756.9283334532963,852.5911786743885,6699.304555057576
2609,-1759.210771976119,859.638310803591,6697.804852533514
2610,-1761.491146865783,866.6844345384893,6696.297293183878
2611,-1763.7694554473042,873.729541613658,6694.781878777103
2612,-1766.0456950481303,880.7736237648879,6693.258611090833
2613,-1768.3198629981223,887.8166727291317,6691.727491911937
2614,-1770.5919566295852,894.858680244594,6690.188523036483
2615,-1772.861973277249,901.8996380506785,6688.64170626975
2616,-1775.129910278281,908.9395378880205,6687.087043426225
2617,-1777.3957649722943,915.978371498518,6685.524536329594
2618,-1779.6595347013326,923.0161306252808,6683.954186812753
2619,-1781.921216809898,930.0528070127189,6682.375996717788
2620,-1784.1808086449341,937.08839240649,6680.789967895988
2621,-1786.4383075558362,944.1228785535303,6679.196102207839
2622,-1788.6937108944626,951.1562572020898,6677.594401523012
2623,-1790.9470160151168,958.1885201016765,6675.984867720378
2624,-1793.1982202745758,965.2196590031475,6674.367502687988
2625,-1795.4473210320748,972.249665658656,6672.742308323089
2626,-1797.694315649315,979.2785318216836,6671.109286532103
2627,-1799.9392014904774,986.3062492470712,6669.468439230637
2628,-1802.1819759222021,993.3328096909685,6667.819768343484
2629,-1804.42263631362,1000.358204910922,6666.1632758046035
2630,-1806.6611800363341,1007.3824266658222,6664.498963557138
2631,-1808.89760446443,1014.4054667159362,6662.8268335534
2632,-1811.1319069744875,1021.4273168229402,6661.1468877548705
2633,-1813.3640849455617,1028.4479687498658,6659.459128132207
2634,-1815.5941357592135,1035.4674142611907,6657.7635566652225
2635,-1817.8220567994913,1042.4856451227847,6656.0601753429
2636,-1820.0478454529439,1049.5026531019482,6654.348986163382
2637,-1822.2714991086214,1056.518429967416,6652.629991133969
2638,-1824.4930151580759,1063.5329674893615,6650.903192271123
2639,-1826.7123909953739,1070.546257439428,6649.168591600453
2640,-1828.9296240170859,1077.5582915907073,6647.426191156725
2641,-1831.1447116222973,1084.5690617177684,6645.67599298385
2642,-1833.3576512126122,1091.5785595966627,6643.917999134894
2643,-1835.5684401921505,1098.5867770049304,6642.15221167206
2644,-1837.7770759675616,1105.5937057216279,6640.378632666694
2645,-1839.9835559480148,1112.5993375273085,6638.597264199287
2646,-1842.1878775452094,1119.6036642040522,6636.808108359461
2647,-1844.3900381733783,1126.6066775354693,6635.011167245979
2648,-1846.5900352492863,1133.6083693067048,6633.206442966734
2649,-1848.7878661922412,1140.6087313044718,6631.393937638745
2650,-1850.983528424087,1147.6077553170264,6629.5736533881645
2651,-1853.1770193692137,1154.605433134199,6627.745592350266
2652,-1855.3683364545582,1161.6017565473996,6625.909756669449
2653,-1857.5574771096049,1168.5967173496215,6624.0661484992315
2654,-1859.7444387663973,1175.5903073354725,6622.214770002247
2655,-1861.9292188595298,1182.5825183011534,6620.355623350245
2656,-1864.1118148261571,1189.5733420444863,6618.4887107240875
2657,-1866.2922241059962,1196.5627703649207,6616.61403431375
2658,-1868.4704441413273,1203.5507950635388,6614.731596318311
2659,-1870.6464723770048,1210.5374079430856,6612.841398945952
2660,-1872.8203062604473,1217.5226008079442,6610.943444413962
2661,-1874.9919432416507,1224.506365464171,6609.037734948725
2662,-1877.1613807731871,1231.4886937194963,6607.124272785726
2663,-1879.3286163102073,1238.4695773833294,6605.203060169542
2664,-1881.4936473104503,1245.4490082667935,6603.274099353838
2665,-1883.656471234236,1252.426978182696,6601.337392601374
2666,-1885.8170855444746,1259.403478945566,6599.392942183994
2667,-1887.975487706669,1266.3785023716546,6597.440750382624
2668,-1890.1316751889142,1273.3520402789406,6595.480819487278
2669,-1892.2856454619098,1280.3240844871639,6593.513151797034
2670,-1894.4373959989498,1287.294626817796,6591.537749620062
2671,-1896.5869242759345,1294.2636590940797,6589.554615273593
2672,-1898.7342277713708,1301.2311731410266,6587.563751083934
2673,-1900.8793039663738,1308.197160785425,6585.565159386461
2674,-1903.0221503446755,1315.1616138558697,6583.558842525606
2675,-1905.1627643926206,1322.12452418274,6581.5448028548735
2676,-1907.3011435991714,1329.0858835982292,6579.523042736819
2677,-1909.4372854559142,1336.0456839363503,6577.493564543059
2678,-1911.5711874570566,1343.0039170329392,6575.456370654265
2679,-1913.7028470994394,1349.9605747256883,6573.411463460153
2680,-1915.8322618825284,1356.9156488541205,6571.358845359492
2681,-1917.9594293084242,1363.8691312596213,6569.298518760095
2682,-1920.0843468818646,1370.8210137854442,6567.23048607882
2683,-1922.207012110224,1377.7712882767132,6565.15474974156
2684,-1924.327422503524,1384.7199465804556,6563.071312183247
2685,-1926.4455755744268,1391.6669805455788,6560.980175847845
2686,-1928.5614688382436,1398.6123820228993,6558.881343188354
2687,-1930.6750998129367,1405.5561428651502,6556.774816666796
2688,-1932.7864660191203,1412.4982549269826,6554.660598754225
2689,-1934.895564980071,1419.438710064999,6552.538691930709
2690,-1937.0023942217188,1426.3775001377282,6550.409098685343
2691,-1939.106951272659,1433.3146170056589,6548.271821516234
2692,-1941.209233664151,1440.250052531241,6546.126862930502
2693,-1943.3092389301225,1447.1837985788918,6543.974225444287
2694,-1945.4069646071762,1454.115847015028,6541.813911582722
2695,-1947.5024082345835,1461.0461897080397,6539.6459238799525
2696,-1949.5955673542956,1467.9748185283242,6537.470264879128
2697,-1951.6864395109428,1474.9017253482898,6535.286937132392
2698,-1953.7750222518368,1481.8269020423568,6533.095943200892
2699,-1955.861313126979,1488.7503404869944,6530.8972856547525
2700,-1957.9453096890559,1495.6720325606934,6528.690967073105
2701,-1960.0270094934451,1502.591970143998,6526.476990044055
2702,-1962.1064100982203,1509.5101451195114,6524.255357164701
2703,-1964.183509064149,1516.4265493718972,6522.0260710411185
2704,-1966.258303954704,1523.3411747879156,6519.789134288356
2705,-1968.3307923360567,1530.2540132563945,6517.544549530441
2706,-1970.400971777085,1537.1650566682645,6515.292319400375
2707,-1972.4688398493759,1544.074296916561,6513.0324465401245
2708,-1974.5343941272251,1550.9817258964306,6510.7649336006225
2709,-1976.5976321876487,1557.887335505159,6508.489783241761
2710,-1978.658551610374,1564.7911176421521,6506.206998132392
2711,-1980.7171499778497,1571.6930642089635,6503.916580950328
2712,-1982.7734248752483,1578.5931671092997,6501.618534382333
2713,-1984.8273738904645,1585.4914182490252,6499.3128611241145
2714,-1986.8789946141283,1592.3878095361931,6496.999563880333
2715,-1988.9282846395943,1599.2823328810211,6494.678645364588
2716,-1990.9752415629532,1606.1749801959247,6492.350108299423
2717,-1993.019862983033,1613.0657433955187,6490.013955416314
2718,-1995.0621465013994,1619.9546143966231,6487.670189455677
2719,-1997.1020897223655,1626.8415851182951,6485.318813166853
2720,-1999.1396902529846,1633.7266474818025,6482.959829308109
2721,-2001.1749457030598,1640.6097934106592,6480.593240646642
2722,-2003.2078536851457,1647.4910148306262,6478.219049958566
2723,-2005.2384118145476,1654.3703036697154,6475.837260028915
2724,-2007.2666177093338,1661.2476518582246,6473.447873651632
2725,-2009.2924689903252,1668.1230513287098,6471.050893629575
2726,-2011.3159632811082,1674.9964940160187,6468.64632277451
2727,-2013.337098208033,1681.867971857295,6466.234163907106
2728,-2015.3558714002158,1688.7374767919825,6463.814419856937
2729,-2017.3722804895485,1695.6050007618528,6461.387093462467
2730,-2019.3863231106911,1702.4705357109874,6458.95218757106
2731,-2021.3979969010816,1709.3340735858067,6456.5097050389695
2732,-2023.4072995009358,1716.1956063350717,6454.059648731338
2733,-2025.4142285532503,1723.0551259098909,6451.602021522193
2734,-2027.4187817038105,1729.9126242637524,6449.136826294438
2735,-2029.4209566011841,1736.7680933524969,6446.664065939858
2736,-2031.42075089673,1743.6215251343513,6444.1837433591145
2737,-2033.4181622445997,1750.4729115699329,6441.695861461735
2738,-2035.4131883017383,1757.3222446222526,6439.2004231661185
2739,-2037.4058267278947,1764.1695162567469,6436.697431399522
2740,-2039.3960751856123,1771.0147184412524,6434.186889098072
2741,-2041.3839313402407,1777.8578431460405,6431.668799206745
2742,-2043.3693928599353,1784.6988823438192,6429.143164679373
2743,-2045.352457415659,1791.537828009736,6426.609988478642
2744,-2047.3331226811915,1798.374672121413,6424.069273576075
2745,-2049.311386333122,1805.2094066589195,6421.521022952048
2746,-2051.2872460508584,1812.0420236048053,6418.9652395957755
2747,-2053.2606995166284,1818.8725149441036,6416.401926505302
2748,-2055.2317444154814,1825.700872664337,6413.831086687514
2749,-2057.2003784352964,1832.5270887555455,6411.252723158116
2750,-2059.1665992667754,1839.3511552102673,6408.666838941646
2751,-2061.1304046034534,1846.173064023565,6406.073437071464
2752,-2063.0917921416985,1852.9928071930349,6403.472520589746
2753,-2065.050759580714,1859.810376718805,6400.864092547485
2754,-2067.0073046225457,1866.6257646035722,6398.24815600448
2755,-2068.9614249720776,1873.438962852576,6395.624714029344
2756,-2070.913118337038,1880.2499634736282,6392.993769699493
2757,-2072.8623824280044,1887.0587584771201,6390.355326101143
2758,-2074.8092149583995,1893.8653398760237,6387.709386329308
2759,-2076.753613644505,1900.6696996859255,6385.055953487789
2760,-2078.695576205453,1907.471829925,6382.395030689185
2761,-2080.6351003632344,1914.271722614043,6379.726621054879
2762,-2082.572183842699,1921.069369776476,6377.050727715032
2763,-2084.506824371561,1927.8647634383483,6374.367353808592
2764,-2086.439019680402,1934.6578956283684,6371.676502483271
2765,-2088.36876750267,1941.4487583778835,6368.978176895563
2766,-2090.296065574683,1948.2373437209053,6366.27238021072
2767,-2092.220911635635,1955.0236436941204,6363.559115602768
2768,-2094.1433034275924,1961.8076503368875,6360.838386254488
2769,-2096.0632386955076,1968.5893556912733,6358.1101953574125
2770,-2097.9807151872087,1975.36875180203,6355.374546111835
2771,-2099.8957306534094,1982.145830716619,6352.631441726796
2772,-2101.8082828477104,1988.920584485224,6349.880885420078
2773,-2103.7183695266012,1995.6930051607494,6347.12288041821
2774,-2105.6259884494675,2002.463084798853,6344.357429956451
2775,-2107.531137378585,2009.2308154579216,6341.584537278801
2776,-2109.4338140791283,2015.9961891991038,6338.804205637987
2777,-2111.3340163191724,2022.7591980863128,6336.016438295464
2778,-2113.2317418696935,2029.5198341862306,6333.221238521408
2779,-2115.1269885045776,2036.2780895683381,6330.418609594711
2780,-2117.0197540006134,2043.0339563048935,6327.608554802985
2781,-2118.910036137502,2049.7874264709617,6324.791077442549
2782,-2120.797832697858,2056.5384921444197,6321.966180818432
2783,-2122.6831414672097,2063.2871454059587,6319.133868244364
2784,-2124.565960234009,2070.033378339116,6316.294143042774
2785,-2126.446286789622,2076.777183030253,6313.4470085447865
2786,-2128.3241189283426,2083.5185515685853,6310.592468090218
2787,-2130.1994544473887,2090.257476046183,6307.730525027575
2788,-2132.072291146907,2096.993948557981,6304.861182714045
2789,-2133.942626829978,2103.7279612018065,6301.98444451549
2790,-2135.8104593026133,2110.4595060783536,6299.100313806459
2791,-2137.6757863737607,2117.188575291219,6296.208793970163
2792,-2139.538605855309,2123.915160946902,6293.309888398486
2793,-2141.3989155620857,2130.639255154812,6290.403600491977
2794,-2143.2567133118678,2137.3608500272994,6287.489933659834
2795,-2145.1119969253696,2144.079937679611,6284.568891319929
2796,-2146.9647642262644,2150.796510229971,6281.640476898769
2797,-2148.8150130411723,2157.5105597995343,6278.704693831517
2798,-2150.6627411996665,2164.222078512413,6275.761545561981
2799,-2152.507946534283,2170.931058495712,6272.811035542599
2800,-2154.3506268805077,2177.637491879474,6269.853167234461
2801,-2156.1907800767985,2184.3413707967684,6266.887944107271
2802,-2158.028403964571,2191.042687383639,6263.915369639373
2803,-2159.8634963882096,2197.7414337791356,6260.935447317732
2804,-2161.696055195072,2204.4376021253447,6257.948180637923
2805,-2163.5260782354785,2211.131184567337,6254.953573104153
2806,-2165.353563362735,2217.8221732532593,6251.951628229224
2807,-2167.1785084331177,2224.5105603342736,6248.942349534556
2808,-2169.0009113058827,2231.1963379645977,6245.9257405501685
2809,-2170.8207698432743,2237.8794983015305,6242.901804814673
2810,-2172.6380819105107,2244.5600335054028,6239.870545875291
2811,-2174.452845375808,2251.2379357396644,6236.831967287818
2812,-2176.2650581103653,2257.91319717083,6233.786072616645
2813,-2178.0747179883747,2264.585809968514,6230.732865434745
2814,-2179.8818228870277,2271.255766305457,6227.672349323661
2815,-2181.6863706865047,2277.9230583574818,6224.604527873526
2816,-2183.488359269993,2284.5876783035687,6221.529404683023
2817,-2185.2877865236787,2291.249618325817,6218.446983359414
2818,-2187.0846503367507,2297.908870609466,6215.357267518518
2819,-2188.8789486014125,2304.5654273429295,6212.260260784704
2820,-2190.6706792128653,2311.2192807177457,6209.15596679091
2821,-2192.459840069333,2317.870422928664,6206.044389178603
2822,-2194.246429072048,2324.5188461735897,6202.925531597806
2823,-2196.0304441252606,2331.1645426536193,6199.799397707083
2824,-2197.811883136245,2337.807504573068,6196.665991173521
2825,-2199.5907440152873,2344.447724139423,6193.525315672757
2826,-2201.3670246757083,2351.085193563424,6190.377374888935
2827,-2203.14072303385,2357.7199050590166,6187.222172514735
2828,-2204.9118370090823,2364.351850843381,6184.059712251351
2829,-2206.6803645238147,2370.981023136964,6180.889997808487
2830,-2208.4463035034787,2377.6074141634263,6177.7130329043675
2831,-2210.209651876553,2384.2310161497317,6174.528821265708
2832,-2211.9704075745494,2390.851821326092,6171.337366627735
2833,-2213.7285685320207,2397.469821925999,6168.13867273417
2834,-2215.4841326865703,2404.0850101862593,6164.9327433372155
2835,-2217.2370979788357,2410.6973783469375,6161.719582197583
2836,-2218.9874623525156,2417.306918651446,6158.499193084444
2837,-2220.735223754352,2423.9136233464906,6155.271579775465
2838,-2222.4803801341413,2430.517484682107,6152.036746056783
2839,-2224.22292944474,2437.1184949116837,6148.794695722993
2840,-2225.9628696420555,2443.71664629192,6145.54543257718
2841,-2227.7001986850632,2450.311931082904,6142.288960430865
2842,-2229.434914535796,2456.9043415480633,6139.025283104037
2843,-2231.167015159355,2463.4938699542017,6135.754404425143
2844,-2232.896498523911,2470.0805085715224,6132.476328231057
2845,-2234.623362600697,2476.6642496735803,6129.191058367125
2846,-2236.347605364029,2483.2450855373686,6125.898598687105
2847,-2238.0692247912907,2489.823008443266,6122.598953053204
2848,-2239.7882188629446,2496.398010675069,6119.292125336057
2849,-2241.504585562537,2502.970084520021,6115.978119414713
2850,-2243.2183228766876,2509.539222268763,6112.656939176658
2851,-2244.9294287951093,2516.105416215417,6109.328588517781
2852,-2246.637901310598,2522.6686586575374,6105.993071342388
2853,-2248.3437384190356,2529.2289418961427,6102.650391563193
2854,-2250.0469381194043,2535.786258235741,6099.3005531013005
2855,-2251.747498413768,2542.3405999842857,6095.943559886233
2856,-2253.4454173072977,2548.8919594532554,6092.579415855886
2857,-2255.1406928082574,2555.4403289576053,6089.208124956553
2858,-2256.8333229280106,2561.9857008157996,6085.829691142913
2859,-2258.5233056810307,2568.528067349841,6082.444118378013
2860,-2260.210639084887,2575.0674208852165,6079.051410633291
2861,-2261.8953211602657,2581.6037537509874,6075.6515718885385
2862,-2263.577349930957,2588.137058279737,6072.2446061319215
2863,-2265.2567234238654,2594.667326807601,6068.8305173599665
2864,-2266.933439669014,2601.1945516742976,6065.409309577542
2865,-2268.607496699534,2607.7187252230774,6061.980986797893
2866,-2270.2788925516857,2614.2398398008077,6058.545553042586
2867,-2271.947625264845,2620.7578877579235,6055.103012341542
2868,-2273.613692881513,2627.2728614484577,6051.6533687330175
2869,-2275.277093447321,2633.7847532300684,6048.196626263592
2870,-2276.9378250110203,2640.293555463995,6044.73278898819
2871,-2278.595885624502,2646.799260515134,6041.261860970039
2872,-2280.2512733427857,2653.3018607519984,6037.7838462806985
2873,-2281.903986224026,2659.8013485467395,6034.298749000037
2874,-2283.5540223295206,2666.297716275183,6030.80657321622
2875,-2285.2013797236973,2672.7909563167773,6027.3073230257405
2876,-2286.8460564741363,2679.281061054677,6023.801002533365
2877,-2288.488050651557,2685.768022875691,6020.287615852169
2878,-2290.127360329826,2692.2518341703226,6016.767167103513
2879,-2291.7639835859595,2698.732487332771,6013.239660417041
2880,-2293.397918500124,2705.2099747609345,6009.705099930678
2881,-2295.029163155643,2711.6842888564393,6006.163489790618
2882,-2296.6577156389926,2718.155422024618,6002.614834151331
2883,-2298.2835740398064,2724.6233666745434,5999.059137175548
2884,-2299.906736450881,2731.0881152190263,5995.496403034264
2885,-2301.5272009681717,2737.5496600746187,5991.926635906727
2886,-2303.144965690804,2744.0079936616526,5988.3498399804275
2887,-2304.760028721066,2750.463108404205,5984.766019451112
2888,-2306.372388164416,2756.9149967301373,5981.1751785227625
2889,-2307.9820421294844,2763.363651071096,5977.577321407594
2890,-2309.5889887280737,2769.8090638625135,5973.972452326061
2891,-2311.1932260751655,2776.251227543644,5970.36057550683
2892,-2312.7947522889162,2782.6901345575334,5966.7416951867945
2893,-2314.3935654906645,2789.1257773510556,5963.115815611066
2894,-2315.98966380493,2795.558148374913,5959.482941032965
2895,-2317.5830453594167,2801.9872400836402,5955.843075714016
2896,-2319.173708285019,2808.4130449356358,5952.196223923941
2897,-2320.761650715817,2814.8355553931356,5948.542389940663
2898,-2322.3468707890825,2821.2547639222475,5944.881578050292
2899,-2323.9293666452813,2827.6706629929517,5941.213792547128
2900,-2325.509136428074,2834.083245079105,5937.539037733647
2901,-2327.086178284322,2840.492502658473,5933.857317920497
2902,-2328.660490364083,2846.898428212703,5930.168637426504
2903,-2330.232070820619,2853.3010142273565,5926.473000578653
2904,-2331.8009178103944,2859.700253191913,5922.770411712096
2905,-2333.367029493081,2866.0961375997726,5919.060875170136
2906,-2334.9304040315615,2872.488659948287,5915.344395304221
2907,-2336.4910395919273,2878.877812738736,5911.620976473951
2908,-2338.0489343434815,2885.2635884763554,5907.890623047063
2909,-2339.604086458744,2891.6459796703443,5904.1533393994305
2910,-2341.1564941134507,2898.0249788338665,5900.409129915056
2911,-2342.70615548656,2904.4005784840797,5896.657998986059
2912,-2344.253068760249,2910.7727711421157,5892.89995101269
2913,-2345.797232119918,2917.141549333104,5889.134990403306
2914,-2347.338643754195,2923.5069055861854,5885.363121574374
2915,-2348.877301854933,2929.8688324345044,5881.5843489504705
2916,-2350.41320461722,2936.227322415245,5877.7986769642575
2917,-2351.9463502393714,2942.582368069609,5874.006110056502
2918,-2353.4767369229394,2948.9339619428433,5870.206652676054
2919,-2355.004362872711,2955.2820965842425,5866.4003092798475
2920,-2356.529226296712,2961.6267645471544,5862.587084332899
2921,-2358.051325406211,2967.96795838901,5858.766982308286
2922,-2359.570658415716,2974.3056706712996,5854.940007687161
2923,-2361.0872235429824,2980.6398939596006,5851.106164958738
2924,-2362.60101900901,2986.970620823586,5847.265458620286
2925,-2364.1120430380483,2993.2978438370246,5843.41789317713
2926,-2365.6202938576016,2999.6215555778144,5839.563473142625
2927,-2367.125769698419,3005.9417486279376,5835.702203038194
2928,-2368.6284687945144,3012.2584155735403,5831.834087393269
2929,-2370.1283893831524,3018.571549004883,5827.959130745328
2930,-2371.6255297048574,3024.881141516372,5824.07733763987
2931,-2373.119888003421,3031.187185706587,5820.188712630405
2932,-2374.6114625258883,3037.4896741782354,5816.293260278475
2933,-2376.10025152258,3043.788599538231,5812.390985153614
2934,-2377.5862532470774,3050.0839543976463,5808.481891833364
2935,-2379.0694659562337,3056.375731371742,5804.565984903275
2936,-2380.5498879101765,3062.6639230799974,5800.64326895687
2937,-2382.0275173723007,3068.9485221460614,5796.713748595684
2938,-2383.5023526092837,3075.2295211978326,5792.777428429208
2939,-2384.974391891076,3081.506912867411,5788.834313074931
2940,-2386.443633490909,3087.7806897911305,5784.8844071583035
2941,-2387.9100756852995,3094.050844609585,5780.927715312733
2942,-2389.3737167540403,3100.3173699675804,5776.964242179611
2943,-2390.834554980219,3106.5802585142164,5772.993992408257
2944,-2392.292588650205,3112.83950290284,5769.016970655959
2945,-2393.7478160536575,3119.095095791071,5765.033181587943
2946,-2395.2002354835345,3125.3470298408324,5761.042629877362
2947,-2396.649845236077,3131.5952977183056,5757.045320205326
2948,-2398.0966436108324,3137.8398920940085,5753.041257260849
2949,-2399.5406289106386,3144.0808056427445,5749.030445740878
2950,-2400.981799441636,3150.318031043639,5745.012890350282
2951,-2402.4201535132706,3156.5515609801605,5740.988595801819
2952,-2403.8556894382828,3162.7813881400784,5736.957566816184
2953,-2405.288405532729,3169.0075052155426,5732.919808121944
2954,-2406.718300115967,3175.2299049030316,5728.875324455574
2955,-2408.145371510666,3181.4485799033882,5724.824120561437
2956,-2409.56961804281,3187.6635229218414,5720.766201191769
2957,-2410.9910380416895,3193.874726667964,5716.701571106703
2958,-2412.409629839919,3200.0821838557517,5712.6302350742235
2959,-2413.8253917734255,3206.2858872035736,5708.5521978701945
