TIME[UTC],X[km],Y[km],Z[km]
1 Jan 2020 20:30:10.000000000,2738.43599156096,-5871.23798037675,-2593.05396948735
1 Jan 2020 20:30:11.000000000,2738.14814845394,-5874.43153232814,-2586.11579011382
1 Jan 2020 20:30:12.000000000,2737.85664265027,-5877.61818222475,-2579.17457707806
1 Jan 2020 20:30:13.000000000,2737.56147549753,-5880.79792581118,-2572.23033852252
1 Jan 2020 20:30:14.000000000,2737.2626483478,-5883.97075884052,-2565.28308259317
1 Jan 2020 20:30:15.000000000,2736.96016255807,-5887.13667707408,-2558.33281743955
1 Jan 2020 20:30:16.000000000,2736.65401949048,-5890.29567628136,-2551.37955121473
1 Jan 2020 20:30:17.000000000,2736.3442205119,-5893.44775224019,-2544.42329207528
1 Jan 2020 20:30:18.000000000,2736.03076699425,-5896.5929007366,-2537.46404818129
1 Jan 2020 20:30:19.000000000,2735.71366031393,-5899.73111756512,-2530.50182769635
1 Jan 2020 20:30:20.000000000,2735.39290185272,-5902.86239852833,-2523.53663878755
1 Jan 2020 20:30:21.000000000,2735.06849299678,-5905.98673943733,-2516.56848962547
1 Jan 2020 20:30:22.000000000,2734.74043513765,-5909.10413611131,-2509.59738838412
1 Jan 2020 20:30:23.000000000,2734.40872967135,-5912.21458437794,-2502.62334324102
1 Jan 2020 20:30:24.000000000,2734.07337799878,-5915.31808007322,-2495.64636237712
1 Jan 2020 20:30:25.000000000,2733.73438152595,-5918.41461904135,-2488.66645397682
1 Jan 2020 20:30:26.000000000,2733.39174166361,-5921.5041971349,-2481.68362622796
1 Jan 2020 20:30:27.000000000,2733.0454598275,-5924.58681021473,-2474.69788732178
1 Jan 2020 20:30:28.000000000,2732.69553743781,-5927.66245415023,-2467.70924545297
1 Jan 2020 20:30:29.000000000,2732.34197592012,-5930.73112481889,-2460.71770881961
1 Jan 2020 20:30:30.000000000,2731.98477670434,-5933.79281810676,-2453.72328562315
1 Jan 2020 20:30:31.000000000,2731.62394122574,-5936.84752990806,-2446.72598406848
1 Jan 2020 20:30:32.000000000,2731.25947092392,-5939.89525612558,-2439.72581236381
1 Jan 2020 20:30:33.000000000,2730.89136724383,-5942.93599267023,-2432.72277872076
1 Jan 2020 20:30:34.000000000,2730.51963163475,-5945.96973546155,-2425.71689135428
1 Jan 2020 20:30:35.000000000,2730.14426555118,-5948.99648042729,-2418.70815848269
1 Jan 2020 20:30:36.000000000,2729.76527045233,-5952.01622350361,-2411.69658832763
1 Jan 2020 20:30:37.000000000,2729.38264780224,-5955.02896063509,-2404.68218911407
1 Jan 2020 20:30:38.000000000,2728.9963990699,-5958.03468777462,-2397.6649690703
1 Jan 2020 20:30:39.000000000,2728.60652572872,-5961.0334008837,-2390.64493642793
1 Jan 2020 20:30:40.000000000,2728.21302925748,-5964.02509593197,-2383.62209942187
1 Jan 2020 20:30:41.000000000,2727.81591113925,-5967.00976889774,-2376.59646629029
1 Jan 2020 20:30:42.000000000,2727.41517286243,-5969.98741576747,-2369.56804527467
1 Jan 2020 20:30:43.000000000,2727.01081591983,-5972.95803253626,-2362.53684461975
1 Jan 2020 20:30:44.000000000,2726.60284180908,-5975.9216152076,-2355.50287257354
1 Jan 2020 20:30:45.000000000,2726.19125203289,-5978.87815979332,-2348.46613738728
1 Jan 2020 20:30:46.000000000,2725.77604809862,-5981.82766231374,-2341.42664731548
1 Jan 2020 20:30:47.000000000,2725.35723151859,-5984.77011879755,-2334.38441061585
1 Jan 2020 20:30:48.000000000,2724.93480380948,-5987.70552528209,-2327.33943554934
1 Jan 2020 20:30:49.000000000,2724.50876649334,-5990.63387781289,-2320.29173038012
1 Jan 2020 20:30:50.000000000,2724.07912109644,-5993.55517244422,-2313.24130337555
1 Jan 2020 20:30:51.000000000,2723.64586915039,-5996.46940523853,-2306.18816280618
1 Jan 2020 20:30:52.000000000,2723.2090121912,-5999.37657226693,-2299.13231694575
1 Jan 2020 20:30:53.000000000,2722.76855175962,-6002.27666960904,-2292.07377407117
1 Jan 2020 20:30:54.000000000,2722.32448940149,-6005.16969335279,-2285.01254246253
1 Jan 2020 20:30:55.000000000,2721.87682666727,-6008.0556395947,-2277.94863040304
1 Jan 2020 20:30:56.000000000,2721.42556511232,-6010.93450443968,-2270.88204617908
1 Jan 2020 20:30:57.000000000,2720.9707062964,-6013.80628400136,-2263.81279808017
1 Jan 2020 20:30:58.000000000,2720.51225178453,-6016.67097440161,-2256.74089439894
1 Jan 2020 20:30:59.000000000,2720.05020314599,-6019.52857177102,-2249.66634343112
1 Jan 2020 20:31:00.000000000,2719.58456195535,-6022.3790722485,-2242.58915347559
1 Jan 2020 20:31:01.000000000,2719.11532979153,-6025.22247198164,-2235.50933283429
1 Jan 2020 20:31:02.000000000,2718.64250823819,-6028.05876712653,-2228.42688981225
1 Jan 2020 20:31:03.000000000,2718.16609888405,-6030.88795384771,-2221.34183271758
1 Jan 2020 20:31:04.000000000,2717.6861033224,-6033.71002831826,-2214.25416986148
1 Jan 2020 20:31:05.000000000,2717.20252315144,-6036.52498671979,-2207.16390955816
1 Jan 2020 20:31:06.000000000,2716.7153599737,-6039.3328252426,-2200.07106012492
1 Jan 2020 20:31:07.000000000,2716.22461539699,-6042.13354008531,-2192.97562988207
1 Jan 2020 20:31:08.000000000,2715.7302910333,-6044.92712745533,-2185.87762715296
1 Jan 2020 20:31:09.000000000,2715.23238849991,-6047.71358356839,-2178.77706026395
1 Jan 2020 20:31:10.000000000,2714.73090941828,-6050.49290464904,-2171.67393754442
1 Jan 2020 20:31:11.000000000,2714.22585541516,-6053.26508693011,-2164.56826732674
1 Jan 2020 20:31:12.000000000,2713.71722812144,-6056.0301266533,-2157.46005794626
1 Jan 2020 20:31:13.000000000,2713.20502917318,-6058.78802006868,-2150.34931774132
1 Jan 2020 20:31:14.000000000,2712.68926021113,-6061.53876343491,-2143.23605505324
1 Jan 2020 20:31:15.000000000,2712.16992288021,-6064.28235301948,-2136.12027822627
1 Jan 2020 20:31:16.000000000,2711.64701883102,-6067.01878509804,-2129.00199560763
1 Jan 2020 20:31:17.000000000,2711.12054971791,-6069.74805595529,-2121.88121554747
1 Jan 2020 20:31:18.000000000,2710.5905172006,-6072.4701618842,-2114.75794639889
1 Jan 2020 20:31:19.000000000,2710.05692294299,-6075.18509918661,-2107.63219651787
1 Jan 2020 20:31:20.000000000,2709.51976861419,-6077.89286417273,-2100.50397426333
1 Jan 2020 20:31:21.000000000,2708.97905588764,-6080.59345316157,-2093.3732879971
1 Jan 2020 20:31:22.000000000,2708.43478644142,-6083.28686248076,-2086.24014608387
1 Jan 2020 20:31:23.000000000,2707.88696195876,-6085.97308846637,-2079.10455689122
1 Jan 2020 20:31:24.000000000,2707.33558412686,-6088.65212746343,-2071.96652878962
1 Jan 2020 20:31:25.000000000,2706.78065463855,-6091.32397582517,-2064.82607015237
1 Jan 2020 20:31:26.000000000,2706.22217519042,-6093.98862991389,-2057.68318935566
1 Jan 2020 20:31:27.000000000,2705.66014748438,-6096.64608610023,-2050.53789477848
1 Jan 2020 20:31:28.000000000,2705.09457322648,-6099.29634076374,-2043.39019480268
1 Jan 2020 20:31:29.000000000,2704.525454128,-6101.93939029237,-2036.24009781291
1 Jan 2020 20:31:30.000000000,2703.95279190446,-6104.57523108292,-2029.08761219666
1 Jan 2020 20:31:31.000000000,2703.37658827604,-6107.20385954088,-2021.9327463442
1 Jan 2020 20:31:32.000000000,2702.79684496799,-6109.82527208019,-2014.7755086486
1 Jan 2020 20:31:33.000000000,2702.21356370955,-6112.43946512382,-2007.61590750571
1 Jan 2020 20:31:34.000000000,2701.62674623554,-6115.04643510296,-2000.45395131414
1 Jan 2020 20:31:35.000000000,2701.0363942845,-6117.64617845792,-1993.2896484753
1 Jan 2020 20:31:36.000000000,2700.44250960028,-6120.23869163742,-1986.1230073933
1 Jan 2020 20:31:37.000000000,2699.84509393084,-6122.82397109909,-1978.95403647505
1 Jan 2020 20:31:38.000000000,2699.24414902931,-6125.40201330905,-1971.78274413014
1 Jan 2020 20:31:39.000000000,2698.63967665307,-6127.97281474229,-1964.60913877093
1 Jan 2020 20:31:40.000000000,2698.0316785641,-6130.53637188252,-1957.43322881245
1 Jan 2020 20:31:41.000000000,2697.42015652931,-6133.09268122203,-1950.25502267247
1 Jan 2020 20:31:42.000000000,2696.80511232009,-6135.64173926191,-1943.07452877142
1 Jan 2020 20:31:43.000000000,2696.18654771258,-6138.18354251192,-1935.89175553245
1 Jan 2020 20:31:44.000000000,2695.56446448715,-6140.71808749071,-1928.70671138136
1 Jan 2020 20:31:45.000000000,2694.93886442932,-6143.24537072544,-1921.51940474662
1 Jan 2020 20:31:46.000000000,2694.30974932867,-6145.76538875226,-1914.32984405934
1 Jan 2020 20:31:47.000000000,2693.67712097995,-6148.27813811579,-1907.1380377533
1 Jan 2020 20:31:48.000000000,2693.04098118196,-6150.78361536969,-1899.9439942649
1 Jan 2020 20:31:49.000000000,2692.40133173864,-6153.28181707609,-1892.74772203317
1 Jan 2020 20:31:50.000000000,2691.75817445801,-6155.77273980614,-1885.54922949974
1 Jan 2020 20:31:51.000000000,2691.11151115307,-6158.25638013958,-1878.34852510885
1 Jan 2020 20:31:52.000000000,2690.46134364143,-6160.73273466489,-1871.14561730736
1 Jan 2020 20:31:53.000000000,2689.80767374472,-6163.20179997961,-1863.94051454468
1 Jan 2020 20:31:54.000000000,2689.15050329013,-6165.66357268959,-1856.73322527282
1 Jan 2020 20:31:55.000000000,2688.48983410848,-6168.11804940992,-1849.52375794633
1 Jan 2020 20:31:56.000000000,2687.82566803584,-6170.56522676415,-1842.31212102233
1 Jan 2020 20:31:57.000000000,2687.1580069123,-6173.00510138487,-1835.0983229605
1 Jan 2020 20:31:58.000000000,2686.4868525831,-6175.43766991324,-1827.88237222302
1 Jan 2020 20:31:59.000000000,2685.8122068976,-6177.86292899939,-1820.66427727463
1 Jan 2020 20:32:00.000000000,2685.13407170976,-6180.28087530224,-1813.44404658256
1 Jan 2020 20:32:01.000000000,2684.45244887848,-6182.69150548938,-1806.22168861655
1 Jan 2020 20:32:02.000000000,2683.76734026656,-6185.09481623747,-1798.99721184886
1 Jan 2020 20:32:03.000000000,2683.07874774229,-6187.4908042316,-1791.77062475419
1 Jan 2020 20:32:04.000000000,2682.38667317758,-6189.87946616609,-1784.54193580977
1 Jan 2020 20:32:05.000000000,2681.69111844955,-6192.2607987438,-1777.31115349524
1 Jan 2020 20:32:06.000000000,2680.99208543931,-6194.63479867665,-1770.07828629274
1 Jan 2020 20:32:07.000000000,2680.2895760331,-6197.00146268516,-1762.84334268683
1 Jan 2020 20:32:08.000000000,2679.58359212123,-6199.36078749888,-1755.60633116452
1 Jan 2020 20:32:09.000000000,2678.87413559859,-6201.71276985619,-1748.36726021523
1 Jan 2020 20:32:10.000000000,2678.16120836498,-6204.05740650417,-1741.12613833082
1 Jan 2020 20:32:11.000000000,2677.44481232407,-6206.39469419901,-1733.88297400553
1 Jan 2020 20:32:12.000000000,2676.72494938497,-6208.72462970539,-1726.63777573601
1 Jan 2020 20:32:13.000000000,2676.00162146041,-6211.04720979725,-1719.3905520213
1 Jan 2020 20:32:14.000000000,2675.27483046826,-6213.36243125708,-1712.1413113628
1 Jan 2020 20:32:15.000000000,2674.5445783304,-6215.67029087651,-1704.89006226429
1 Jan 2020 20:32:16.000000000,2673.81086697375,-6217.97078545581,-1697.6368132319
1 Jan 2020 20:32:17.000000000,2673.07369832931,-6220.26391180429,-1690.38157277411
1 Jan 2020 20:32:18.000000000,2672.3330743326,-6222.54966674016,-1683.12434940173
1 Jan 2020 20:32:19.000000000,2671.58899692406,-6224.82804709034,-1675.8651516279
1 Jan 2020 20:32:20.000000000,2670.8414680479,-6227.09904969093,-1668.60398796808
1 Jan 2020 20:32:21.000000000,2670.09048965383,-6229.36267138655,-1661.34086694003
1 Jan 2020 20:32:22.000000000,2669.33606369505,-6231.61890903108,-1654.0757970638
1 Jan 2020 20:32:23.000000000,2668.57819212995,-6233.86775948707,-1646.80878686174
1 Jan 2020 20:32:24.000000000,2667.81687692084,-6236.10921962619,-1639.53984485847
1 Jan 2020 20:32:25.000000000,2667.05212003507,-6238.34328632879,-1632.26897958088
1 Jan 2020 20:32:26.000000000,2666.28392344389,-6240.56995648437,-1624.99619955811
1 Jan 2020 20:32:27.000000000,2665.5122891236,-6242.78922699115,-1617.72151332154
1 Jan 2020 20:32:28.000000000,2664.73721905452,-6245.00109475642,-1610.4449294048
1 Jan 2020 20:32:29.000000000,2663.95871522133,-6247.20555669649,-1603.16645634375
1 Jan 2020 20:32:30.000000000,2663.17677961397,-6249.40260973624,-1595.88610267644
1 Jan 2020 20:32:31.000000000,2662.39141422588,-6251.59225080991,-1588.60387694316
1 Jan 2020 20:32:32.000000000,2661.60262105564,-6253.77447686038,-1581.31978768636
1 Jan 2020 20:32:33.000000000,2660.81040210559,-6255.94928483979,-1574.03384345071
1 Jan 2020 20:32:34.000000000,2660.01475938347,-6258.11667170882,-1566.74605278303
1 Jan 2020 20:32:35.000000000,2659.2156949005,-6260.27663443752,-1559.45642423232
1 Jan 2020 20:32:36.000000000,2658.41321067305,-6262.4291700046,-1552.16496634974
1 Jan 2020 20:32:37.000000000,2657.60730872147,-6264.57427539793,-1544.87168768858
1 Jan 2020 20:32:38.000000000,2656.79799107056,-6266.71194761433,-1537.57659680428
1 Jan 2020 20:32:39.000000000,2655.98525974997,-6268.84218365944,-1530.2797022544
1 Jan 2020 20:32:40.000000000,2655.16911679305,-6270.96498054817,-1522.98101259861
1 Jan 2020 20:32:41.000000000,2654.34956423858,-6273.08033530399,-1515.68053639869
1 Jan 2020 20:32:42.000000000,2653.52660412875,-6275.18824495978,-1508.37828221853
1 Jan 2020 20:32:43.000000000,2652.70023851087,-6277.28870655712,-1501.07425862409
1 Jan 2020 20:32:44.000000000,2651.8704694361,-6279.38171714681,-1493.7684741834
1 Jan 2020 20:32:45.000000000,2651.03729896055,-6281.46727378842,-1486.46093746656
1 Jan 2020 20:32:46.000000000,2650.20072914434,-6283.54537355072,-1479.15165704575
1 Jan 2020 20:32:47.000000000,2649.36076205195,-6285.61601351145,-1471.84064149516
1 Jan 2020 20:32:48.000000000,2648.5173997527,-6287.67919075723,-1464.52789939104
1 Jan 2020 20:32:49.000000000,2647.67064431959,-6289.73490238395,-1457.21343931165
1 Jan 2020 20:32:50.000000000,2646.82049783098,-6291.78314549613,-1449.89726983727
1 Jan 2020 20:32:51.000000000,2645.96696236863,-6293.82391720773,-1442.5793995502
1 Jan 2020 20:32:52.000000000,2645.1100400194,-6295.85721464144,-1435.2598370347
1 Jan 2020 20:32:53.000000000,2644.24973287393,-6297.88303492921,-1427.93859087705
1 Jan 2020 20:32:54.000000000,2643.38604302782,-6299.9013752118,-1420.6156696655
1 Jan 2020 20:32:55.000000000,2642.5189725806,-6301.91223263919,-1413.29108199024
1 Jan 2020 20:32:56.000000000,2641.64852363616,-6303.91560437039,-1405.96483644344
1 Jan 2020 20:32:57.000000000,2640.77469830318,-6305.91148757329,-1398.6369416192
1 Jan 2020 20:32:58.000000000,2639.897498694,-6307.89987942514,-1391.30740611357
1 Jan 2020 20:32:59.000000000,2639.01692692627,-6309.88077711181,-1383.97623852452
1 Jan 2020 20:33:00.000000000,2638.13298512103,-6311.85417782866,-1376.64344745191
1 Jan 2020 20:33:01.000000000,2637.24567540434,-6313.82007877982,-1369.30904149754
1 Jan 2020 20:33:02.000000000,2636.35499990607,-6315.7784771787,-1361.97302926509
1 Jan 2020 20:33:03.000000000,2635.46096076095,-6317.72937024759,-1354.63541936012
1 Jan 2020 20:33:04.000000000,2634.56356010752,-6319.67275521804,-1347.29622039007
1 Jan 2020 20:33:05.000000000,2633.66280008918,-6321.60862933049,-1339.95544096424
1 Jan 2020 20:33:06.000000000,2632.75868285324,-6323.53698983462,-1332.61308969378
1 Jan 2020 20:33:07.000000000,2631.85121055121,-6325.45783398924,-1325.26917519169
1 Jan 2020 20:33:08.000000000,2630.94038533973,-6327.37115906193,-1317.92370607281
1 Jan 2020 20:33:09.000000000,2630.02620937879,-6329.27696232976,-1310.5766909538
1 Jan 2020 20:33:10.000000000,2629.10868483339,-6331.1752410786,-1303.22813845312
1 Jan 2020 20:33:11.000000000,2628.18781387227,-6333.06599260367,-1295.87805719104
1 Jan 2020 20:33:12.000000000,2627.26359866888,-6334.94921420911,-1288.52645578964
1 Jan 2020 20:33:13.000000000,2626.33604140085,-6336.82490320824,-1281.17334287277
1 Jan 2020 20:33:14.000000000,2625.40514425023,-6338.69305692342,-1273.81872706605
1 Jan 2020 20:33:15.000000000,2624.47090940309,-6340.55367268627,-1266.46261699686
1 Jan 2020 20:33:16.000000000,2623.53333904977,-6342.40674783751,-1259.10502129435
1 Jan 2020 20:33:17.000000000,2622.59243538532,-6344.2522797268,-1251.74594858939
1 Jan 2020 20:33:18.000000000,2621.64820060852,-6346.0902657132,-1244.3854075146
1 Jan 2020 20:33:19.000000000,2620.70063692284,-6347.92070316469,-1237.02340670433
1 Jan 2020 20:33:20.000000000,2619.74974653585,-6349.74358945846,-1229.65995479461
1 Jan 2020 20:33:21.000000000,2618.79553165958,-6351.5589219808,-1222.2950604232
1 Jan 2020 20:33:22.000000000,2617.83799450985,-6353.36669812728,-1214.92873222954
1 Jan 2020 20:33:23.000000000,2616.87713730735,-6355.16691530242,-1207.56097885476
1 Jan 2020 20:33:24.000000000,2615.91296227655,-6356.95957092004,-1200.19180894166
1 Jan 2020 20:33:25.000000000,2614.94547164621,-6358.74466240313,-1192.82123113469
1 Jan 2020 20:33:26.000000000,2613.97466764974,-6360.52218718366,-1185.44925407997
1 Jan 2020 20:33:27.000000000,2613.00055252425,-6362.292142703,-1178.07588642525
1 Jan 2020 20:33:28.000000000,2612.02312851149,-6364.05452641149,-1170.70113681991
1 Jan 2020 20:33:29.000000000,2611.04239785731,-6365.80933576873,-1163.32501391496
1 Jan 2020 20:33:30.000000000,2610.05836281195,-6367.5565682434,-1155.94752636301
1 Jan 2020 20:33:31.000000000,2609.07102562942,-6369.29622131356,-1148.56868281827
1 Jan 2020 20:33:32.000000000,2608.08038856854,-6371.02829246619,-1141.18849193656
1 Jan 2020 20:33:33.000000000,2607.08645389193,-6372.75277919766,-1133.80696237527
1 Jan 2020 20:33:34.000000000,2606.08922386641,-6374.46967901351,-1126.42410279334
1 Jan 2020 20:33:35.000000000,2605.08870076345,-6376.17898942828,-1119.0399218513
1 Jan 2020 20:33:36.000000000,2604.08488685815,-6377.88070796596,-1111.65442821122
1 Jan 2020 20:33:37.000000000,2603.07778443024,-6379.57483215955,-1104.26763053671
1 Jan 2020 20:33:38.000000000,2602.06739576351,-6381.26135955133,-1096.87953749289
1 Jan 2020 20:33:39.000000000,2601.05372314609,-6382.9402876927,-1089.49015774644
1 Jan 2020 20:33:40.000000000,2600.03676886987,-6384.61161414445,-1082.09949996551
1 Jan 2020 20:33:41.000000000,2599.01653523149,-6386.27533647635,-1074.70757281977
1 Jan 2020 20:33:42.000000000,2597.99302453123,-6387.93145226763,-1067.31438498037
1 Jan 2020 20:33:43.000000000,2596.96623907408,-6389.57995910649,-1059.91994511996
1 Jan 2020 20:33:44.000000000,2595.93618116881,-6391.22085459053,-1052.52426191263
1 Jan 2020 20:33:45.000000000,2594.90285312835,-6392.85413632658,-1045.12734403394
1 Jan 2020 20:33:46.000000000,2593.86625727008,-6394.47980193058,-1037.7292001609
1 Jan 2020 20:33:47.000000000,2592.82639591539,-6396.09784902775,-1030.32983897196
1 Jan 2020 20:33:48.000000000,2591.78327139,-6397.7082752525,-1022.929269147
1 Jan 2020 20:33:49.000000000,2590.73688602333,-6399.31107824865,-1015.5274993673
1 Jan 2020 20:33:50.000000000,2589.68724214954,-6400.90625566903,-1008.12453831557
1 Jan 2020 20:33:51.000000000,2588.63434210635,-6402.49380517594,-1000.72039467591
1 Jan 2020 20:33:52.000000000,2587.57818823606,-6404.07372444077,-993.315077133804
1 Jan 2020 20:33:53.000000000,2586.51878288511,-6405.64601114414,-985.908594376109
1 Jan 2020 20:33:54.000000000,2585.45612840364,-6407.21066297613,-978.500955091056
1 Jan 2020 20:33:55.000000000,2584.39022714649,-6408.7676776358,-971.092167968234
1 Jan 2020 20:33:56.000000000,2583.32108147207,-6410.31705283177,-963.682241698573
1 Jan 2020 20:33:57.000000000,2582.24869374333,-6411.85878628168,-956.271184974346
1 Jan 2020 20:33:58.000000000,2581.17306632719,-6413.39287571255,-948.85900648914
1 Jan 2020 20:33:59.000000000,2580.09420159483,-6414.91931886059,-941.445714937874
1 Jan 2020 20:34:00.000000000,2579.01210192112,-6416.43811347146,-934.03131901676
1 Jan 2020 20:34:01.000000000,2577.92676968559,-6417.94925729987,-926.61582742331
1 Jan 2020 20:34:02.000000000,2576.83820727147,-6419.45274810999,-919.199248856323
1 Jan 2020 20:34:03.000000000,2575.74641706606,-6420.94858367526,-911.781592015871
1 Jan 2020 20:34:04.000000000,2574.6514014612,-6422.43676177825,-904.362865603289
1 Jan 2020 20:34:05.000000000,2573.55316285223,-6423.91728021104,-896.94307832117
1 Jan 2020 20:34:06.000000000,2572.45170363902,-6425.39013677484,-889.522238873351
1 Jan 2020 20:34:07.000000000,2571.34702622537,-6426.85532928021,-882.100355964902
1 Jan 2020 20:34:08.000000000,2570.23913301931,-6428.31285554696,-874.677438302116
1 Jan 2020 20:34:09.000000000,2569.1280264325,-6429.76271340437,-867.253494592506
1 Jan 2020 20:34:10.000000000,2568.01370888124,-6431.20490069079,-859.828533544781
1 Jan 2020 20:34:11.000000000,2566.89618278548,-6432.63941525407,-852.402563868844
1 Jan 2020 20:34:12.000000000,2565.77545056922,-6434.06625495134,-844.97559427579
1 Jan 2020 20:34:13.000000000,2564.65151466093,-6435.48541764893,-837.547633477873
1 Jan 2020 20:34:14.000000000,2563.5243774926,-6436.89690122266,-830.118690188522
1 Jan 2020 20:34:15.000000000,2562.39404150065,-6438.30070355754,-822.688773122313
1 Jan 2020 20:34:16.000000000,2561.26050912543,-6439.69682254794,-815.257890994966
1 Jan 2020 20:34:17.000000000,2560.12378281146,-6441.08525609751,-807.826052523328
1 Jan 2020 20:34:18.000000000,2558.98386500688,-6442.4660021194,-800.393266425378
1 Jan 2020 20:34:19.000000000,2557.84075816442,-6443.83905853588,-792.959541420196
1 Jan 2020 20:34:20.000000000,2556.69446474025,-6445.20442327876,-785.524886227971
1 Jan 2020 20:34:21.000000000,2555.54498719516,-6446.56209428899,-778.089309569978
1 Jan 2020 20:34:22.000000000,2554.39232799352,-6447.912069517,-770.652820168576
1 Jan 2020 20:34:23.000000000,2553.23648960372,-6449.25434692261,-763.215426747196
1 Jan 2020 20:34:24.000000000,2552.07747449842,-6450.58892447484,-755.777138030324
1 Jan 2020 20:34:25.000000000,2550.91528515417,-6451.91580015213,-748.337962743499
1 Jan 2020 20:34:26.000000000,2549.74992405166,-6453.23497194223,-740.897909613305
1 Jan 2020 20:34:27.000000000,2548.58139367513,-6454.54643784239,-733.456987367347
1 Jan 2020 20:34:28.000000000,2547.4096965134,-6455.85019585904,-726.015204734256
1 Jan 2020 20:34:29.000000000,2546.2348350587,-6457.14624400815,-718.572570443668
1 Jan 2020 20:34:30.000000000,2545.05681180783,-6458.43458031486,-711.129093226223
1 Jan 2020 20:34:31.000000000,2543.87562926097,-6459.71520281391,-703.684781813547
1 Jan 2020 20:34:32.000000000,2542.69128992271,-6460.98810954922,-696.23964493824
1 Jan 2020 20:34:33.000000000,2541.50379630165,-6462.25329857411,-688.793691333882
1 Jan 2020 20:34:34.000000000,2540.31315090988,-6463.51076795142,-681.346929734997
1 Jan 2020 20:34:35.000000000,2539.11935626404,-6464.76051575318,-673.899368877066
1 Jan 2020 20:34:36.000000000,2537.92241488401,-6466.00254006107,-666.451017496508
1 Jan 2020 20:34:37.000000000,2536.72232929465,-6467.23683896574,-659.001884330663
1 Jan 2020 20:34:38.000000000,2535.51910202372,-6468.46341056766,-651.551978117793
1 Jan 2020 20:34:39.000000000,2534.3127356037,-6469.68225297639,-644.101307597066
1 Jan 2020 20:34:40.000000000,2533.10323257052,-6470.89336431106,-636.649881508546
1 Jan 2020 20:34:41.000000000,2531.8905954641,-6472.0967427002,-629.197708593183
1 Jan 2020 20:34:42.000000000,2530.67482682868,-6473.29238628157,-621.744797592804
1 Jan 2020 20:34:43.000000000,2529.45592921188,-6474.48029320255,-614.291157250101
1 Jan 2020 20:34:44.000000000,2528.23390516581,-6475.66046161972,-606.836796308621
1 Jan 2020 20:34:45.000000000,2527.00875724577,-6476.83288969934,-599.381723512759
1 Jan 2020 20:34:46.000000000,2525.78048801201,-6477.99757561667,-591.925947607742
1 Jan 2020 20:34:47.000000000,2524.54910002764,-6479.15451755682,-584.469477339624
1 Jan 2020 20:34:48.000000000,2523.31459586044,-6480.303713714,-577.01232145527
1 Jan 2020 20:34:49.000000000,2522.07697808164,-6481.44516229202,-569.554488702355
1 Jan 2020 20:34:50.000000000,2520.83624926635,-6482.57886150411,-562.095987829342
1 Jan 2020 20:34:51.000000000,2519.59241199404,-6483.70480957276,-554.636827585484
1 Jan 2020 20:34:52.000000000,2518.34546884746,-6484.82300473012,-547.177016720801
1 Jan 2020 20:34:53.000000000,2517.09542241383,-6485.93344521753,-539.71656398608
1 Jan 2020 20:34:54.000000000,2515.84227528355,-6487.03612928606,-532.255478132862
1 Jan 2020 20:34:55.000000000,2514.58603005188,-6488.1310551958,-524.793767913426
1 Jan 2020 20:34:56.000000000,2513.32668931695,-6489.21822121669,-517.331442080788
1 Jan 2020 20:34:57.000000000,2512.06425568148,-6490.29762562783,-509.868509388684
1 Jan 2020 20:34:58.000000000,2510.79873175146,-6491.36926671798,-502.404978591562
1 Jan 2020 20:34:59.000000000,2509.53012013733,-6492.43314278512,-494.940858444573
1 Jan 2020 20:35:00.000000000,2508.25842345295,-6493.48925213686,-487.476157703557
1 Jan 2020 20:35:01.000000000,2506.98364431603,-6494.53759309024,-480.010885125038
1 Jan 2020 20:35:02.000000000,2505.70578534854,-6495.57816397161,-472.545049466207
1 Jan 2020 20:35:03.000000000,2504.42484917559,-6496.61096311704,-465.078659484921
1 Jan 2020 20:35:04.000000000,2503.14083842712,-6497.63598887167,-457.61172393968
1 Jan 2020 20:35:05.000000000,2501.8537557359,-6498.65323959049,-450.144251589631
1 Jan 2020 20:35:06.000000000,2500.56360373925,-6499.66271363768,-442.676251194544
1 Jan 2020 20:35:07.000000000,2499.27038507771,-6500.66440938711,-435.207731514817
1 Jan 2020 20:35:08.000000000,2497.97410239626,-6501.65832522188,-427.738701311447
1 Jan 2020 20:35:09.000000000,2496.67475834308,-6502.64445953481,-420.269169346041
1 Jan 2020 20:35:10.000000000,2495.37235557074,-6503.62281072794,-412.799144380783
1 Jan 2020 20:35:11.000000000,2494.06689673519,-6504.59337721299,-405.328635178442
1 Jan 2020 20:35:12.000000000,2492.75838449604,-6505.55615741117,-397.857650502358
1 Jan 2020 20:35:13.000000000,2491.44682151755,-6506.51114975288,-390.38619911642
1 Jan 2020 20:35:14.000000000,2490.13221046661,-6507.45835267841,-382.914289785072
1 Jan 2020 20:35:15.000000000,2488.81455401507,-6508.39776463712,-375.441931273293
1 Jan 2020 20:35:16.000000000,2487.49385483755,-6509.32938408824,-367.969132346585
1 Jan 2020 20:35:17.000000000,2486.17011561314,-6510.25320950018,-360.495901770973
1 Jan 2020 20:35:18.000000000,2484.84333902431,-6511.16923935107,-353.022248312985
1 Jan 2020 20:35:19.000000000,2483.51352775726,-6512.07747212847,-345.548180739643
1 Jan 2020 20:35:20.000000000,2482.18068450243,-6512.97790632933,-338.073707818461
1 Jan 2020 20:35:21.000000000,2480.84481195339,-6513.87054046026,-330.598838317421
